Dependents,Education,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmount_log,TotalIncome_log,Gender_Male,Married_Yes,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban
2,1,246.0,0.2732312961117544,1.0,1,8333.0,1.2934697409256675,0.6714172293533144,True,True,False,True,False
1,0,131.0,0.2732312961117544,1.0,1,4394.0,0.0318532199012188,-0.5207519967897309,True,True,False,False,False
2,1,80.0,0.2732312961117544,0.0,0,3547.0,-0.9514332131929446,-0.9196163393662221,True,False,False,False,False
1,1,500.0,0.2732312961117544,1.0,0,18333.0,2.7174355269785058,2.14033086185738,True,True,False,False,True
2,1,160.0,0.2732312961117544,1.0,1,6666.0,0.43173441239161675,0.25561692293989213,True,True,True,True,False
0,1,75.0,0.2732312961117544,1.0,0,2435.0,-1.0797234574092889,-1.6202012590196229,True,False,False,False,True
0,0,96.0,0.2732312961117544,1.0,1,5484.0,-0.5884804105807643,-0.10797738137007863,True,False,False,True,False
1,0,186.0,0.2732312961117544,1.0,1,6464.0,0.7331602862925659,0.19829419729877992,True,True,False,False,True
0,0,110.0,0.2732312961117544,1.0,1,3691.0,-0.31702518104533023,-0.8454932889442119,True,False,False,False,False
0,0,225.0,0.2732312961117544,1.0,1,17263.0,1.1145657049555304,2.0282939571581697,False,False,True,True,False
0,1,119.0,0.2732312961117544,0.0,0,5754.0,-0.16005151146271776,-0.018450576133577843,True,True,False,False,False
1,1,105.0,-4.014071330210684,1.0,1,4239.0,-0.40982850555581746,-0.5876461387670974,False,True,False,True,False
0,0,107.0,0.2732312961117544,1.0,1,4300.0,-0.37219234988303773,-0.5610327255157574,True,True,False,False,False
0,1,111.0,-5.132498102294799,1.0,1,7482.0,-0.2989669819393486,0.4707404557296277,True,True,False,False,True
1,1,95.0,0.2732312961117544,1.0,1,2895.0,-0.6093456305008303,-1.2979306384808218,True,True,True,True,False
0,1,209.0,0.2732312961117544,0.0,0,10699.0,0.9667212810264634,1.1370126529577937,True,False,False,False,False
0,1,113.0,2.1372759162519452,1.0,1,4328.0,-0.26332931348158956,-0.5489428775436106,False,False,False,False,False
0,1,100.0,0.2732312961117544,1.0,1,3159.0,-0.507116786934352,-1.1353886857985465,False,False,False,True,False
2,1,208.0,0.2732312961117544,1.0,1,10489.0,0.9571104002303664,1.100083050135251,True,True,False,True,False
1,0,138.0,0.2732312961117544,1.0,0,9352.0,0.13589355770039743,0.8863354773791918,True,True,False,False,False
0,0,124.0,-0.6587910139583409,1.0,1,5297.0,-0.07785741731419019,-0.17260492135520397,True,True,False,True,False
2,1,243.0,0.2732312961117544,1.0,1,7926.0,1.2688648436549665,0.5781326293204428,True,True,False,False,False
0,1,480.0,0.2732312961117544,1.0,1,27500.0,2.635408880599533,2.8957631999257765,True,True,False,False,True
0,1,96.0,0.2732312961117544,1.0,0,3583.0,-0.5884804105807643,-0.9008072861608389,True,False,False,False,True
0,1,188.0,0.2732312961117544,1.0,1,5492.0,0.7545804426061433,-0.10526194945786128,True,True,True,False,True
1,1,40.0,0.2732312961117544,1.0,1,13262.0,-2.322362687113155,1.5370898815087488,False,False,False,False,True
0,0,100.0,0.2732312961117544,1.0,0,4885.0,-0.507116786934352,-0.32343501619422543,True,False,False,False,False
1,1,250.0,0.2732312961117544,1.0,1,8069.0,1.3258154277588112,0.6114431285232665,True,True,False,True,False
2,1,148.0,0.2732312961117544,1.0,1,5318.0,0.2757744924505414,-0.1652345372100518,True,True,False,False,True
0,1,70.0,-2.5228356340985316,1.0,0,8796.0,-1.2167474522148012,0.7721512421211141,True,True,False,True,False
0,1,311.0,0.2732312961117544,1.0,0,9481.0,1.763847567834126,0.9118567870216187,True,False,False,False,False
3,1,150.0,0.2732312961117544,1.0,1,6894.0,0.302621232902513,0.31826736033898595,True,True,False,False,False
2,1,113.0,2.1372759162519452,1.0,1,3663.0,-0.26332931348158956,-0.8596770200202487,False,True,False,True,False
0,0,123.0,0.2732312961117544,0.0,0,4874.0,-0.09402999987564502,-0.3276342556115968,True,True,False,True,False
0,1,185.0,0.2732312961117544,1.0,0,6598.0,0.7223641440520543,0.23651641996894582,True,False,False,True,False
0,0,95.0,0.2732312961117544,1.0,0,3400.0,-0.6093456305008303,-0.9984536675704124,False,False,False,False,False
2,0,45.0,0.2732312961117544,1.0,1,3934.0,-2.0906733873351704,-0.7267328971809993,True,True,False,True,False
0,1,55.0,0.2732312961117544,1.0,1,2500.0,-1.694601989176953,-1.5711390153462466,True,False,False,True,False
3,1,100.0,0.2732312961117544,1.0,1,7101.0,-0.507116786934352,0.3733784664567337,True,True,True,False,False
2,1,480.0,0.2732312961117544,1.0,1,15114.0,2.635408880599533,1.7806179295420785,True,True,True,False,False
0,1,162.33,0.2732312961117544,1.0,0,6767.0,0.4606646939000482,0.28363020311168047,True,False,False,True,False
2,1,400.0,0.2732312961117544,1.0,1,17500.0,2.269145885738145,2.0536969520236337,True,True,True,False,False
0,1,110.0,0.2732312961117544,1.0,1,3775.0,-0.31702518104533023,-0.8035786843818962,True,True,False,True,False
1,0,161.0,0.2732312961117544,0.0,1,6715.0,0.4442017940446598,0.26926013479168115,True,True,False,True,False
1,0,94.0,0.2732312961117544,1.0,1,3981.0,-0.6304293383711763,-0.7046114061849982,True,False,False,True,False
0,0,130.0,0.2732312961117544,1.0,1,6783.0,0.016541543801698245,0.2880295567283105,True,False,False,True,False
0,1,216.0,0.2732312961117544,1.0,1,6525.0,1.032742792613536,0.21579115428852297,True,True,False,False,False
3,1,100.0,0.2732312961117544,1.0,1,4281.0,-0.507116786934352,-0.5692814591175167,True,True,False,False,True
2,1,110.0,0.2732312961117544,0.0,0,3588.0,-0.31702518104533023,-0.8982098712818093,True,False,False,False,False
1,1,196.0,0.2732312961117544,1.0,0,11250.0,0.8380525283582426,1.2305662752102156,True,False,False,True,False
0,0,125.0,0.2732312961117544,1.0,1,18165.0,-0.061813701321556044,2.123179778237075,False,False,True,False,True
0,0,126.0,0.2732312961117544,1.0,1,4592.0,-0.0458968144495472,-0.4386517476803143,True,False,False,False,False
0,1,324.0,0.2732312961117544,1.0,1,10039.0,1.8460416619826518,1.0183937432561367,True,True,False,False,True
2,1,107.0,0.2732312961117544,1.0,1,3617.0,-0.37219234988303773,-0.8832158576969033,True,False,False,True,False
0,0,66.0,0.2732312961117544,1.0,0,3453.0,-1.333503386625669,-0.9696432770884225,True,True,False,False,False
3,1,157.0,-2.5228356340985316,1.0,1,6417.0,0.3938622794898736,0.18469995964153776,True,True,False,False,False
1,1,140.0,-2.5228356340985316,1.0,1,7453.0,0.1646579855241853,0.46350597702232543,False,True,False,True,False
0,1,99.0,0.2732312961117544,0.0,0,2138.0,-0.5271515363523027,-1.8624428097073584,False,False,False,True,False
1,1,95.0,0.2732312961117544,1.0,1,3652.0,-0.6093456305008303,-0.865278877267801,False,False,False,True,False
1,0,128.0,0.2732312961117544,1.0,1,4763.0,-0.014435616487031582,-0.37054660353163493,True,True,False,False,True
0,0,102.0,0.2732312961117544,1.0,1,3680.0,-0.46763560620455746,-0.851052598453645,False,True,False,True,False
0,1,155.0,0.2732312961117544,1.0,1,4718.0,0.3682125605965199,-0.38822903987358687,True,True,False,False,False
0,0,80.0,-4.759689178266761,1.0,0,3358.0,-0.9514332131929446,-1.0216052277237984,True,False,False,True,False
0,1,145.0,0.2732312961117544,1.0,1,4309.0,0.23482103241546506,-0.5571381407696161,True,False,False,False,False
0,1,103.0,0.2732312961117544,0.0,0,5000.0,-0.44818158333117947,-0.2800914168917293,False,False,False,True,False
0,1,110.0,0.2732312961117544,1.0,1,4801.0,-0.31702518104533023,-0.35574435865156245,True,True,False,False,False
2,1,166.0,0.2732312961117544,0.0,0,6633.0,0.505406375813202,0.2463720144285883,True,True,True,False,False
1,0,124.74,0.2732312961117544,1.0,1,4867.0,-0.0659727850518892,-0.3303114351211573,True,True,False,False,False
1,1,158.0,0.2732312961117544,1.0,1,6583.0,0.40656563837188187,0.23227658185545547,True,True,False,False,True
0,0,181.0,0.2732312961117544,0.0,0,4787.0,0.6785912091580016,-0.36118414467935467,True,True,False,False,True
0,1,132.0,-2.5228356340985316,0.0,0,7859.0,0.04704933507989218,0.5623183326638482,True,True,False,False,False
1,1,26.0,0.2732312961117544,1.0,1,6500.0,-3.1634623643582502,0.20864013072893448,True,True,False,True,False
0,1,84.0,0.2732312961117544,1.0,1,4292.0,-0.8543794523089768,-0.564501426337963,False,False,False,False,True
3,1,260.0,0.2732312961117544,1.0,1,10139.0,1.404476825771467,1.0368589626961553,True,True,True,True,False
0,1,162.0,0.2732312961117544,1.0,1,6556.0,0.45659245286332395,0.22462047404879718,True,True,False,True,False
0,1,182.0,0.2732312961117544,1.0,1,6486.0,0.6896239803450597,0.20462353609144188,False,True,False,True,False
2,0,108.0,0.2732312961117544,1.0,1,3917.0,-0.35363483875866836,-0.7347994147215112,True,True,False,True,False
1,1,600.0,0.2732312961117544,1.0,1,19484.0,3.077164025108436,2.253772243067272,False,True,True,True,False
0,1,211.0,0.2732312961117544,1.0,1,7977.0,0.9858065016817887,0.5900810380725494,True,True,False,False,False
0,0,132.0,0.2732312961117544,1.0,1,5800.0,0.04704933507989218,-0.0036177238219963236,True,False,True,True,False
2,1,258.0,0.2732312961117544,0.0,0,8799.0,1.3889884747537578,0.7727865067943055,True,True,False,False,True
0,0,120.0,0.2732312961117544,1.0,1,4467.0,-0.14334207362442966,-0.4900600800003352,True,True,False,False,False
0,1,70.0,0.2732312961117544,1.0,1,3333.0,-1.2167474522148012,-1.0355237549601286,True,False,False,False,True
3,1,123.0,0.2732312961117544,0.0,0,5900.0,-0.09402999987564502,0.028225905393434746,True,True,False,False,False
0,1,9.0,0.2732312961117544,1.0,0,2378.0,-5.163350677103233,-1.6643146997319478,False,False,False,False,True
0,1,104.0,0.2732312961117544,0.0,0,5230.0,-0.4289137262111428,-0.1963167811944409,True,True,False,False,True
1,1,186.0,0.2732312961117544,1.0,1,5167.0,0.7331602862925659,-0.21889170872186453,True,True,False,False,True
0,1,165.0,0.2732312961117544,0.0,0,6567.0,0.49331339229133087,0.22774342781628065,True,True,False,False,True
2,1,275.0,0.2732312961117544,1.0,1,16666.0,1.5169907710677395,1.9627255591988741,True,True,False,False,True
2,0,187.0,2.1372759162519452,1.0,0,7750.0,0.7438988488340921,0.5363002725906085,True,True,False,True,False
3,1,150.0,0.2732312961117544,1.0,0,6406.0,0.302621232902513,0.1815039542885206,True,True,False,True,False
2,1,108.0,-4.014071330210684,1.0,1,3620.0,-0.35363483875866836,-0.8816716177486,True,True,False,False,True
0,1,136.0,0.2732312961117544,0.0,0,5297.0,0.10671223962120965,-0.17260492135520397,True,True,False,True,False
0,1,110.0,0.2732312961117544,1.0,1,5968.0,-0.31702518104533023,0.049572815681327105,True,False,False,False,True
1,1,107.0,0.2732312961117544,1.0,1,4014.0,-0.37219234988303773,-0.6892347682227848,True,True,False,False,False
0,1,161.0,0.2732312961117544,1.0,1,6099.0,0.4442017940446598,0.09002007923176485,True,False,False,False,True
2,1,205.0,0.2732312961117544,1.0,1,6540.0,0.9279994010330487,0.2200686308539415,True,True,False,True,False
0,1,90.0,0.2732312961117544,1.0,0,35673.0,-0.7170437980796045,3.3805479878682565,True,False,False,False,True
0,1,36.0,0.2732312961117544,1.0,1,3166.0,-2.529054332210635,-1.1312660737997788,False,True,False,True,False
1,1,61.0,0.2732312961117544,1.0,0,1880.0,-1.4896650071132511,-2.101919407853215,True,True,False,False,False
1,1,146.0,0.2732312961117544,0.0,0,4704.0,0.24856494723992567,-0.39376464570164044,True,True,False,False,False
1,1,172.0,-4.014071330210684,1.0,0,7283.0,0.5764776024325258,0.42052248335837117,True,True,False,False,False
0,1,104.0,0.2732312961117544,1.0,1,3819.0,-0.4289137262111428,-0.781994051919126,True,True,False,False,True
0,0,70.0,0.2732312961117544,1.0,1,2165.0,-1.2167474522148012,-1.8390722893128395,False,False,False,True,False
0,1,94.0,0.2732312961117544,1.0,1,4750.0,-0.6304293383711763,-0.3756376482301779,True,False,False,True,False
2,1,106.0,0.2732312961117544,0.0,0,2726.0,-0.39092249149611913,-1.4099573325751094,True,True,True,True,False
0,1,56.0,-2.5228356340985316,1.0,1,6416.0,-1.6589643207191958,0.18440964014099231,True,True,False,True,False
2,1,205.0,-1.5908133240284363,1.0,0,6000.0,0.9279994010330487,0.059534412096097715,True,True,True,True,False
3,1,292.0,0.2732312961117544,1.0,1,9357.0,1.637339723977851,0.8873312154131364,True,False,True,True,False
0,1,142.0,-2.5228356340985316,1.0,1,7159.0,0.19301726707086966,0.3885322833694454,True,True,False,False,False
0,1,260.0,0.2732312961117544,1.0,1,16120.0,1.404476825771467,1.9006686780440678,True,True,True,False,True
0,0,110.0,0.2732312961117544,1.0,1,3833.0,-0.31702518104533023,-0.7751783256158663,True,False,False,False,False
2,0,187.0,0.2732312961117544,1.0,0,7383.0,0.7438988488340921,0.44592682283574275,True,True,True,False,False
0,1,88.0,0.2732312961117544,0.0,0,2987.0,-0.7617895440585697,-1.23966364114179,True,False,False,True,False
0,1,180.0,0.2732312961117544,1.0,1,9963.0,0.6674976510461346,1.0042367535537622,True,True,True,False,False
2,1,192.0,0.2732312961117544,1.0,1,5780.0,0.7967490143046851,-0.010052285185685256,True,True,False,False,True
3,1,350.0,-2.5228356340985316,1.0,0,42083.0,2.0010008484519166,3.6884210538131557,False,False,False,False,True
0,0,155.0,0.2732312961117544,1.0,1,5686.0,0.3682125605965199,-0.040596008433467626,True,True,False,False,False
3,1,128.0,0.2732312961117544,1.0,1,5703.0,-0.014435616487031582,-0.03503492421584833,True,True,False,False,True
0,1,172.0,0.2732312961117544,1.0,1,7977.0,0.5764776024325258,0.5900810380725494,True,False,False,False,False
1,1,496.0,0.2732312961117544,1.0,1,12000.0,2.701295354749592,1.350799282831844,False,True,False,True,False
0,0,122.28,-2.5228356340985316,1.0,0,6200.0,-0.10575522313332247,0.1206159484020875,True,True,False,False,True
1,1,173.0,0.2732312961117544,1.0,1,5900.0,0.5880826818437677,0.028225905393434746,True,True,False,True,False
2,0,157.0,0.2732312961117544,1.0,1,5398.0,0.3938622794898736,-0.13742099002732447,True,True,False,False,False
0,1,108.0,0.2732312961117544,1.0,1,5182.0,-0.35363483875866836,-0.2134918632137339,True,True,False,False,False
0,1,71.0,0.2732312961117544,1.0,1,2900.0,-1.188586493810737,-1.2947166901403302,False,False,False,False,False
3,1,40.0,-2.5228356340985316,1.0,1,4106.0,-2.322362687113155,-0.6470247540757155,True,True,False,False,False
1,1,253.0,0.2732312961117544,1.0,1,8312.0,1.349738192788059,0.666716604139807,True,True,False,False,True
2,1,187.0,0.2732312961117544,1.0,1,7583.0,0.7438988488340921,0.4957193477652607,True,True,False,False,True
0,1,133.0,0.2732312961117544,0.0,0,4583.0,0.0621316206119373,-0.44230613013527353,False,False,True,True,False
